Party,Handle,Tweet,Sentiment
Republican,RulesReps,Chairman @PeteSessions released the following statement thanking @SpeakerRyan for his unwavering service to our gre‰Û_ https://t.co/KJQXwsMPQA,0
Republican,RepBillJohnson,"Subcommittee on Energy and Mineral Resources holding a hearing today on my legislation, H.R. 3846, The POWER Counti‰Û_ https://t.co/DoyhIYurLZ",0.2732
Republican,RulesReps,"The hearing on HR 218, HR 2910, and HR 2883 has started. Watch LIVE here ‰_Á•üèhttps://t.co/MEJEnEzys8",0
Democrat,RepValDemings,Happy #EarthDay. Scott Pruitt should resign.  https://t.co/Pop8GQDWUW,0.3182
Republican,RepGoodlatte,"#HR620, the ADA Education and Reform Act, is a bipartisan bill that promotes access for persons w/ disabilities and‰Û_ https://t.co/4V7BSGPtsy",0.34
Democrat,RepKihuen,Great to tour the @nevadadot Garnet Interchange Protect which will soon be the 3rd diamond interchange in our state‰Û_ https://t.co/5o3fQUKCjD,0.8442
Democrat,RepRoKhanna,"RT @NationalNurses: Author of NNU sponsored Health Care #WorkplaceViolence Prevention Act (HR 5223) @RepRoKhanna - ""You don‰Ûªt have to be a‰Û_",0.4939
Republican,RepDianeBlack,Happy Mother‰Ûªs Day to all the moms who give selfless and unconditional love every day ‰ÛÓ family is the greatest gift‰Û_ https://t.co/1RaZrkB13p,0.9201
Republican,RepMcClintock,House #Budget Committee Hearing on The Need to Control Automatic Spending and Unauthorized Programs.  LIVE: https://t.co/1x612z9UNB,0
Republican,repdonyoung,I‰Ûªve served with 9 Presidents ‰ÛÒ 45 budget proposals ‰ÛÒ and none really went anywhere. I expect the same with this on‰Û_ https://t.co/UvRrZqvxDJ,0
Democrat,RepJayapal,This is so disturbing. I hope Prime Minister @narendramodi will quickly take steps to address this violence.  We ne‰Û_ https://t.co/ukblRtlrnb,-0.7868
Democrat,RepJayapal,Today marks one year since Donald Trump and @HouseGOP tried and FAILED to ram through enormously destructive‰Û_ https://t.co/37eicUF1ve,-0.6166
Democrat,RepRoKhanna,"2/2 - Our countries have long been connected as neighbors, both through this period of crisis and through the excha‰Û_ https://t.co/dYCxawEzdZ",-0.6249
Republican,FinancialCmte,Hensarling Applauds Reversal of Harmful @CFPB Action on Auto Lending ‰ Ò #CFPB https://t.co/EN7bEcuvTP,0.34
Democrat,DonaldNorcross,Happy birthday @RepJoshG. Looking good for 60,0.765
Republican,MarioDB,"In turn, this will create jobs across the country and locally, and will lead to a boost in our economy. Right here‰Û_ https://t.co/3Vtf14tM9L",0.5859
Democrat,RepJoshG,My bipartisan FRA Safety Data Improvement Act improves &amp; standardizes reporting &amp; training around railway accidents‰Û_ https://t.co/5uHxl2xAYj,0.8225
Republican,FinancialCmte,"RT @stevenmnuchin1: I appreciated the opportunity to discuss key Treasury priorities, including the 2017 report of the Financial Stability‰Û_",0.7845
Democrat,DonaldNorcross,"As students at #StonemanDouglas head back to school today, I'll be holding a #gunsafety roundtable in #SouthJersey‰Û_ https://t.co/FA2NDD0959",0
Republican,FinancialCmte,"OpEd from subcommittee Chairman Luetkemeyer: ‰ÛÏUnder Mulvaney‰Ûªs Leadership, the #CFPB Can Finally Live Up to Its Nam‰Û_ https://t.co/6HNJkYEhOo",0
Democrat,RepAlLawsonJr,"I extend my deepest sympathies to the families of Master Sgt. William R. Posch of #Jacksonville, Staff Sgt Carl Eni‰Û_ https://t.co/BSHCMrDJM7",0.1779
Republican,RepGoodlatte,"Many things have changed since 1986, so shouldn‰Ûªt our tax code too? After today, the days of the old tax system are‰Û_ https://t.co/S1h0SOCrRj",0
Democrat,RepOHalleran,Did you know April is School Library Month? Thank you to all of the school librarians for the work that you do. Sch‰Û_ https://t.co/RLIvj8iAVj,0.3612
Democrat,RepCarbajal,.@countyofsb will be holding a press conference today at 4pm to update residents on the status of the current storm‰Û_ https://t.co/NNx7Mn9mVA,0
Democrat,RepJimmyPanetta,"Congratulations to Jasmine Ulloa, a senior at San Benito High School, for winning first place in this year's #CA20‰Û_ https://t.co/ZcCXRJodr4",0.8074
Republican,RulesReps,Today at 3 PM the Committee will meet on the following measures:,0
Democrat,RepJoshG,I led a bipartisan letter with @RepTomMacArthur and our colleagues urging @POTUS and our European allies to sanctio‰Û_ https://t.co/8hfbvDCosz,0
Democrat,RepLouCorrea,‰ÛÏIt is time that we address #cannabis as adults. Millions of #Americans legally use cannabis products. There is no‰Û_ https://t.co/vmbqAuZbMv,0.1027
Democrat,RepTomSuozzi,Calling all artistically-inclined high school students in #NY03 ~ My office is now accepting applications for the‰Û_ https://t.co/yogwjWNrWk,0.3818
Democrat,DonaldNorcross,"RT @Eagles: We all we got. #SBLII | #FlyEaglesFly https://t.co/hIeSnvlVO0",0
Democrat,RepJimmyPanetta,"Deadline this Friday, March 9: Don't miss your chance to submit your public comment about the Administration's offs‰Û_ https://t.co/830bA3tp0h",-0.0762
Democrat,RepRaskin,Just introduced the #SAFERAct to make it illegal to knowingly transfer or return a firearm to a person whose state‰Û_ https://t.co/bPQ4e3EUGZ,-0.5574
Republican,RepGoodlatte,Photos from last week's Vietnam Veterans Commemoration in Woodstock #VA06 are now live! It was a wonderful afternoo‰Û_ https://t.co/9q7Geo4GNK,0.6114
Republican,RepMikeTurner,Today I introduced #ItsAboutTimeAct to increase efficiency by changing the government funding deadline from October‰Û_ https://t.co/depYYLP54k,0.5859
Republican,RepSteveStivers,"The monthly jobs report from the Labor Department shows that tax reform is working: 200,000 jobs added in January,‰Û_ https://t.co/1TF2kn8Jfb",0
Republican,CongMikeSimpson,"With solemn gratitude, we remember all those who bravely defended our nation at Naval Station Pearl Harbor.‰Û_ https://t.co/JN7E1ADhAH",0.743
Republican,FinancialCmte,"ICYMI: Senator @MikeCrapo &amp; @RepHensarling, along with 38 Senators and 75 Representatives, filed an amicus brief in‰Û_ https://t.co/mtuPQpvw9z",0
Republican,RepMimiWalters,Another #TaxReform win for California! @Broadcom is moving back to the U.S. and investing $6 billion annually in ma‰Û_ https://t.co/nHzgkoOU60,0.6239
Democrat,RepTomSuozzi,"At 2:00am, in the early hours of the morning with hardly anyone watching, the Senate passed its tax reform plan tha‰Û_ https://t.co/MfU8wEc82R",0
Democrat,RepJimmyPanetta,Enjoyed meeting with members of the local @SierraClub in my Salinas office. https://t.co/i94WTv4U0c,0.5106
Republican,JudgeTedPoe,"RT @NormaJTorres: Introduced bipartisan resolution to push back on election interference with @JudgeTedPoe, @RepEliotEngel, and @RepRooney.‰Û_",0
Republican,JudgeTedPoe,"While promises of denuclearization and peace sound promising, we  must remember that no agreement for turning this‰Û_ https://t.co/q5NLCJiQ9x",0.8689
Republican,FinancialCmte,"RT @WarrenDavidson: H.R. 3326 requires the World Bank to improve their own governance, and to put more faith in free enterprise and economi‰Û_",0.861
Democrat,RepRaskin,"RT @ala_wo: Thanks to the sponsors for their work and commitment to advancing this important legislation: @GreggHarper, @RepBrady, @RodneyD‰Û_",0.7579
Democrat,CongressmanRaja,Proud to have introduced the Help Students Vote Act with @SenBooker to do exactly that and I‰Ûªm glad to see this cau‰Û_ https://t.co/mv9hkt4kMU,0.8316
Republican,repdonyoung,"Like much of the propaganda out there, this is not the coastal plain (1002 Area) of ANWR. https://t.co/nFHr4ub9vP",0.128
Republican,SteveKingIA,".@nrlc @caroltobias1 Your mission statement supports #Heartbeat. Is your mission statement your position? If so, th‰Û_ https://t.co/51QxBupuHa",0.3612
Democrat,RepLouCorrea,"Still here waiting for @realDonaldTrump to come up with a #BetterDeal that includes #DREAMers, community health centers, and our #military.",0
Democrat,RepEspaillat,"The Trump Cabinet is living the high life on the taxpayer‰Ûªs dime. Example? Interior @SecretaryZinke spending $139,0‰Û_ https://t.co/vbEUa9De7D",0
Republican,RulesReps,Watch the hearing LIVE here --&gt; https://t.co/IgFJK5THur,0
Republican,NatResources,"RT @RepByrne: On this #NationalParkWeek, I join @Interior and @SecretaryZinke in urging all Americans to #FindYourPark and celebrate our na‰Û_",0.7096
Democrat,RepStephMurphy,"3) I secured language in the defense bill to strengthen Orlando‰Ûªs world-leading modeling, simulation, &amp; training co‰Û_ https://t.co/CEW6YhJ2YL",0.6705
Republican,RepMikeTurner,I don‰Ûªt believe these aviation mishaps are merely just individual incidences. If you have vehicular accidents that‰Û_ https://t.co/ZEukeLksCO,-0.3182
Republican,Robert_Aderholt,"Congrats to my friend and colleague @rep_stevewomack on casting his 5,000th consecutive vote. Arkansas is blessed t‰Û_ https://t.co/X7kfaNQ6hf",0.8885
Democrat,RepRoKhanna,Access to clean air is a fundamental human right. Dumping pollution on to low income communities and communities of‰Û_ https://t.co/86SEJ9lbvw,-0.1779
Republican,RepTomGraves,Good piece by @dr_inserra in @DailySignal on why we need to legalize certain active cyber defense capabilities to e‰Û_ https://t.co/QLXf6U7D3Q,0.802
Democrat,RepAlLawsonJr,"In honor of #WorldAutismAwarenessDay, let's #LightitUpBlue. #Congress4LIUB https://t.co/xjdbnx5lOZ",0.4939
Republican,NatResources,".@RepSchrader: This is a no-brainer. When the Trump administration comes up with a decent proposal, we should back‰Û_ https://t.co/2SV2AQ3Rop",0
Democrat,RepMcEachin,Today is the 70th anniversary of Israeli independence. Congratulations to @Israel as you celebrate Yom Ha‰Ûªatzmaut.,0.8225
Democrat,RepBarragan,"Don't forget, tomorrow is the deadline to file your #taxes! Visit https://t.co/ZGlZigBuis for last minute tips and‰Û_ https://t.co/HIgHLtSdPt",0.2401
Republican,FinancialCmte,Chairman @RepHensarling statement on @CFPB funding request ‰_Á•üè https://t.co/K5acUVCspt #cfpb,0
Republican,NatResources,@RepDonBeyer https://t.co/OD9f7lOfxV,0
Democrat,RepRaskin,The Judiciary Cmte hearing on Social Media Filtering Practices &amp; Free Speech is underway. Tune in!‰Û_ https://t.co/nLcNakLjV3,0.5562
Democrat,RepRaskin,"RT @USProgressives: Under the #GOPTaxScam, the super rich get richer on the backs of the poor and working families. That's not the America‰Û_",0.8225
Republican,RepTomGraves,"Former First Lady Barbara Bush was a powerful, passionate voice for her family &amp; our country. My thoughts &amp; prayers‰Û_ https://t.co/eUdix7Og2h",0.7351
Democrat,RepPeteAguilar,The Advance Act will help ensure that highly-skilled military personnel can more easily obtain commercial driver's‰Û_ https://t.co/PSjLmsaaxE,0.7902
Republican,RepBillJohnson,Great to be in Ellsworth tonight recognizing VFW Meander Post 9571 as they celebrate their 70th anniversary! https://t.co/gK2neqYq5U,0.8439
Republican,JudgeTedPoe,@realDonaldTrump Looks like Assad the Butcher and Putin the Napoleon of Siberia are to blame for the chemical attac‰Û_ https://t.co/BtxqIPIPtN,0.0258
Democrat,RepJayapal,"RT @keithellison: The power of workers organizing can overcome any obstacle in its way. We can take back our democracy, and our workplaces,‰Û_",-0.3612
Republican,JudgeTedPoe,This week Israelis celebrate 70 years of independence and success against all odds. Israel stands as a stalwart Ame‰Û_ https://t.co/SYvBnLiuZ8,0.8126
Democrat,RepValDemings,"Today, my office was honored to facilitate a promotion ceremony at the U.S. Capitol for Heather and David Gedutis a‰Û_ https://t.co/rpEgErZyxI",0.5859
Republican,SteveKingIA,"Thomas Sowell: If I were to name ‰Û÷three wise men‰Ûª in America, one would be Thomas Sowell. Think what a million Thom‰Û_ https://t.co/a638Eg11ra",0.4767
Republican,HouseCommerce,01101001 01101110 01100111 00100000 01100001 01110100 00100000 01101000 01100101 01100001 01110010 01101001 0110111‰Û_ https://t.co/EHbEpjpE4M,0
Republican,MarioDB,Expanding access to affordable #housing is also emphasized in this legislation. CDBG grants are funded at $3.3 bill‰Û_ https://t.co/knUlXuIk1s,0.2263
Republican,RepDianeBlack,The #IranDeal has been a dangerous agreement since day one &amp; I am pleased to see @realdonaldtrump fulfilling his pr‰Û_ https://t.co/DtB2Wg11Te,0.4588
Democrat,CongressmanRaja,RT @RepRoKhanna: We can't let up the pressure on sensible gun violence until we get real change. Let's pass @RepCicilline's assault weapon‰Û_,-0.91
Republican,HouseCommerce,"H.R. 3528, Every Prescription Conveyed Securely Act, as amended, has passed the #FullCmte by voice vote",0.34
Democrat,RepCharlieCrist,Kicked off #NationalVolunteerWeek meeting with @VOAFLA  ‰ÛÒ helping those in need right here at home. https://t.co/OTBoeShu7i,0.296
Republican,SteveKingIA,"Hello @MarkLevinShow, the National Right to Life Committee @NRLC is working against 129 pro-life groups/leaders to‰Û_ https://t.co/j1aVgEyDBE",0
Democrat,RepRaskin,"By walking away from the JCPOA, Trump makes it easier for Iran to develop nuclear weapons.  What a dreadful decisio‰Û_ https://t.co/zLE8Kr9W6g",-0.4588
Republican,Transport,"#OnThisDay in 1902, Lyman Gilmore claimed to be 1st person to fly a powered aircraft, though little evidence exists. https://t.co/ubX7bNOjk6",0
Republican,FinancialCmte,We held a hearing today to examine the current #datasecurity and breach notification regulatory regime and identify‰Û_ https://t.co/egsu0EBTpV,0
Republican,RepFredUpton,Today I spearheaded a bipartisan letter to the U.S. Small Business Administration in support of @onetoughnerd's dis‰Û_ https://t.co/Gk5HsOLM4S,0.4019
Democrat,RepBarragan,RT @DeniseLopezDiaz: We proclaimed the month of March #DoneVida donating organs can save lives.  Thank you to our congresswomen @RepBarraga‰Û_,0.6908
Republican,Transport,What is WRDA? Why does it matter?  The Water Resources Development Act authorizes America's water infrastructure -‰Û_ https://t.co/AULvL6gIfF,0.1179
Republican,CongMikeSimpson,Kicking off  #Veteran and Military Appreciation Week @IdahoStateU displays a Field of Heroes- honoring Idahoans who‰Û_ https://t.co/3ISPBO5ciZ,0.872
Democrat,RepBarragan,"RT @Lynwoodparks: Amazing day at the Celebration of #Lynwood Women event! THANK YOU:@RepBarragan @cheflala @TccscStreetTeam @LASDHQ @‰Û_",0.8087
Republican,NatResources,.@SecretaryZinke &amp; @SenAlexander understand that our National Parks are worth protecting and maintaining.‰Û_ https://t.co/E6LqEmnyEi,0.2263
Republican,Robert_Aderholt,President Trump gave a great speech tonight. But it is now up to Congress to pass the mandate voters sent in November.,0.6249
Republican,HouseCommerce,"H.R. 5483, Special Registration for Telemedicine Clarification Act of 2018, as amended, has been reported to the #FullCmte by voice vote.",0.4019
