Id,Party,Handle,Tweet,Sentiment,Category,Length
643,Democrat,RepYvetteClarke,"•#Momsdontneed cruel immigration policies and raids that tear their families apart. When immigrants thrive, our nat… https://t.co/OqCOrWethr",-0.5859,Immigration,140
644,Democrat,RepYvetteClarke,A citizenship question is intended to discourage vulnerable communities from responding and violates a constitution… https://t.co/iiTgQRgHk4,-0.7906,Immigration,140
645,Democrat,RepYvetteClarke,Receiving the grade of an “F” with the @NRA is an “A+” in my book. The lives lost to senseless gun violence are in… https://t.co/FY5fprG8QR,-0.8316,GunControl,139
646,Democrat,RepYvetteClarke,"Addiction must be prioritized as a mental health issue, not a criminal one. I will be monitoring 45’s course of act… https://t.co/MbPhkzLZGu",0.4168,Incarceration,140
647,Democrat,RepKarenBass,"This #MothersDay, I stand with immigrant mothers simply seeking a better life for their children. We must stop inhu… https://t.co/viseBvWVnI",0.1779,Immigration,140
648,Democrat,RepKarenBass,"Immigrants make up every echelon of our workforce. Skills don’t matter to this administration.

To the immigrant co… https://t.co/4KrQIblmgC",0.0258,Immigration,140
649,Democrat,RepKarenBass,Using our child welfare system as a way to deter immigration is an egregious abuse of not only the child welfare sy… https://t.co/RA5Y2cVngb,-0.6369,Immigration,140
650,Democrat,RepKarenBass,"Countless women are mistreated and abused by our overly aggressive criminal justice system. This week, I met with S… https://t.co/G55rRewPSq",-0.5994,Incarceration,140
651,Democrat,RepKarenBass,"There are thousands of men and women in jail right now for the same, unjust reasons that Meek Mill was put in jail… https://t.co/klOnRGlk4T",-0.5106,Incarceration,139
652,Democrat,RepKarenBass,"It shouldn’t be a surprise that in the absence of COMPREHENSIVE gun reform, these tragedies continue. Congress shou… https://t.co/1QoVWYMqjj",-0.1197,GunControl,140
653,Democrat,RepKarenBass,"More than 187,000 students have been exposed to a school shooting since the tragedy at Columbine High School 19 yea… https://t.co/hwq1HYriR4",-0.6908,GunControl,140
654,Democrat,RepKarenBass,"On Saturday, I met with students in my district to plan an upcoming town hall on gun violence. My office is here to… https://t.co/dtmPmdXnWO",-0.7579,GunControl,140
655,Democrat,RepKarenBass,"You are innocent until proven guilty unless your immigration judge needs to hit a quota. In that case, you'll be gu… https://t.co/NWXR0s1Mbh",-0.1027,Immigration,140
656,Democrat,RepKarenBass,"Over the past months, I've heard from thousands of constituents regarding gun violence -- parents worried for their… https://t.co/SLdXB05hoe",-0.8271,GunControl,140
657,Democrat,RepKarenBass,A sentence of 5 years in jail for voting? The criminal justice system should NEVER be used to intimidate people fro… https://t.co/QYUROv30Nk,-0.128,Incarceration,140
658,Democrat,RepKarenBass,"Two weeks ago, I spoke with high school students regarding gun violence at my community meeting in South LA. Our ch… https://t.co/CRnEcPz3Ka",-0.7579,GunControl,140
659,Democrat,RepKarenBass,"Trump is choosing intimidation over accuracy. The citizenship question on the 
#2020Census is a systematic attempt… https://t.co/yGL85MQC6p",-0.4215,Immigration,139
660,Democrat,RepKarenBass,"More than 2,262 people have already been killed by someone using a gun in 2018. This is a PUBLIC HEALTH ISSUE and C… https://t.co/Z6unl3M0x9",-0.7845,GunControl,140
661,Democrat,RepKarenBass,Attempting to address gun violence without addressing or even acknowledging the role of guns will doom the prospect… https://t.co/zft0KuLmKo,-0.8481,GunControl,140
662,Democrat,RepKarenBass,"Over the weekend, I sent an email to my constituents on how I hope Congress responds to the shooting in #Parkland.… https://t.co/qhj4Ad5kXi",0.4404,GunControl,139
663,Democrat,JohnCarneyDE,"I was honored to sign the Beau Biden Gun Violence Prevention Act, and to help carry on Beau’s legacy and his commit… https://t.co/f8spU2AFsg",-0.0,GunControl,140
664,Democrat,JohnCarneyDE,"Yesterday, I signed the Beau Biden Gun Violence Prevention Act into law. 

This is important, common sense legislat… https://t.co/0sx3ZHb4pl",-0.6908,GunControl,140
665,Democrat,JohnCarneyDE,Vice President @JoeBiden is speaking at the Beau Biden Gun Violence Prevention Act bill signing ceremony at the Bid… https://t.co/QIE4ZyJp0X,-0.7579,GunControl,140
666,Democrat,JohnCarneyDE,"Today the #StatesforGunSafety Coalition announced the nation's first Regional Gun Violence Research Consortium.

Th… https://t.co/ePbS3KKdfz",-0.7579,GunControl,140
667,Democrat,JohnCarneyDE,The Beau Biden Gun Violence Prevention Act is a really important piece of legislation in a package of comprehensive… https://t.co/4NUuTHvJ8G,-0.6605,GunControl,140
668,Democrat,JohnCarneyDE,The Beau Biden Gun Violence Prevention Act also will ensure that Delaware’s health professionals and law enforcemen… https://t.co/2o5UZRw0zV,-0.5994,GunControl,140
669,Democrat,JohnCarneyDE,The Senate unanimously passed the #BeauBiden Gun Violence Prevention Act. This legislation—one piece in a package i… https://t.co/cSZwK1Hk46,-0.7579,GunControl,140
670,Democrat,JohnCarneyDE,"Today, I signed legislation that takes necessary steps to toughen the penalties for purchasing a gun illegally.

HB… https://t.co/r1mdLPjxaT",-0.3182,GunControl,140
671,Democrat,JohnCarneyDE,"As I have said, we need a national approach to gun safety. But we cannot wait to do what’s right in Delaware. We mu… https://t.co/uKkqnAWGI7",0.1027,GunControl,140
672,Democrat,JohnCarneyDE,"Today, Delaware students, families and residents are standing up against gun violence and making their voices heard… https://t.co/xvUfyuth0v",-0.7579,GunControl,140
673,Democrat,JohnCarneyDE,"We need a national approach to gun safety, but we cannot wait to do what’s right in #Delaware. 

That’s why we are… https://t.co/LRxfXMOUnL",0.0516,GunControl,139
674,Democrat,JohnCarneyDE,We need a national approach to confront the threat of gun violence. I believe President Trump and Congressional lea… https://t.co/JjIolKRHte,-0.891,GunControl,140
675,Democrat,JohnCarneyDE,To student activists for gun safety across Delaware: your leadership could not be more important as we continue thi… https://t.co/gPrzkOKbFo,-0.105,GunControl,140
676,Democrat,JohnCarneyDE,"Today, I met with several DE student activists for gun safety.  For these students, the victims of the Parkland sho… https://t.co/upIDmuot9H",-0.2263,GunControl,140
677,Democrat,NormaJTorres,A8. Comprehensive immigration reform is long overdue. It's inhumane &amp; immoral to allow millions of people who suppo… https://t.co/7YvSJWgQGv,-0.0258,Immigration,144
678,Democrat,NormaJTorres,A4. This administration has made clear where it stands on race and immigration through countless harmful measures l… https://t.co/2P2JPMPNfn,0.3818,Immigration,140
679,Democrat,NormaJTorres,"A2. Just last month, the Trump administration indicated that it would move to end the ability of immigrant women wh… https://t.co/HA2EGT9Vme",0.3182,Immigration,140
680,Democrat,NormaJTorres,A1. Immigration is a women's rights issue. Too many immigrant women are forced to work in the shadows where they're… https://t.co/3xR0eT8dud,-0.4588,Immigration,140
681,Democrat,NormaJTorres,The Trump administration just published its new gun exports plan. They want more freedom to sell guns abroad—and no… https://t.co/DSKvyrZk0O,0.5256,GunControl,140
682,Democrat,NormaJTorres,"For too long, El Salvador's total abortion ban has endangered the lives of young women and kept innocent women behi… https://t.co/jOtuNIJwKo",-0.296,Abortion,140
683,Democrat,NormaJTorres,Tune in TODAY at 4 pm for a conversation with high school students on gun violence: https://t.co/1MbYsFzerw https://t.co/6tca9W1r1O,-0.7579,GunControl,131
684,Democrat,NormaJTorres,Proud to stand with courageous and passionate students across the country today to demand action on gun violence.… https://t.co/dPAMYV3asc,0.7906,GunControl,138
685,Democrat,NormaJTorres,"If @POTUS really thinks mental health funding is the answer to gun violence, why does his budget cut funding for th… https://t.co/j1EbZpxC9p",-0.8225,GunControl,140
686,Democrat,NormaJTorres,RT @thinkprogress: NRA defends grant to 4-person marksmanship team that included Parkland shooting suspect https://t.co/05mZcb48BQ https://…,0.0772,GunControl,140
687,Democrat,NormaJTorres,RT @UNHumanRights: #ElSalvador: We welcome the news that Teodora Vásquez has been freed from prison where she was serving a 30-year sentenc…,0.34,Incarceration,140
688,Democrat,NormaJTorres,Republicans are so afraid that they won’t even let @CDCgov study gun violence.,-0.7579,GunControl,78
689,Democrat,NormaJTorres,"RT @BuzzFeed: Twitter Says Impersonating A Journalist During A Mass Shooting Doesn't Violate Its Rules
https://t.co/eNRwwE79qD",0.3875,GunControl,126
690,Democrat,NormaJTorres,Deeply saddened by the horrific shooting at Marjory Stoneman Douglas High School. Thoughts and prayers ring hollow… https://t.co/ECMpVT3uSx,-0.8439,GunControl,139
691,Democrat,RepHanabusa,“Recent efforts at @TheJusticeDept with regard to U.S. immigration courts raise serious concerns about the Departme… https://t.co/Ya1mUY0Rul,-0.0772,Immigration,140
692,Democrat,RepHanabusa,Good morning! Starting the day by talking story about school safety and gun control with the students of… https://t.co/fvekrJ9qRq,0.5562,GunControl,129
693,Democrat,RepHanabusa,RT @HouseDemocrats: This is a blatant effort by the Trump administration to undermine the #Census process and intimidate immigrant communit…,-0.4588,Immigration,140
694,Democrat,RepWilson,Adding a citizenship question to the #2020Census isn’t a common-sense addition to the census; it’s dangerous https://t.co/4dfXBhX9qR,-0.4767,Immigration,132
695,Democrat,RepWilson,"Americans want action to #EndGunViolence. In fact, 97% of gun owners want to see Congress require background checks… https://t.co/h1MXp44UCX",-0.2023,GunControl,140
696,Democrat,RepWilson,"Although these shooting incidents occur with horrific regularity, I continue to be shocked by such senseless violen… https://t.co/VyljEMWqc2",-0.7717,GunControl,140
697,Democrat,RepWilson,"ICYMI: We had a riveting town hall on gun violence and school safety last night,
https://t.co/t5oSO6tB95",-0.5719,GunControl,104
698,Democrat,RepWilson,This was the first of a series of events that I'm going to host because gun violence is so important &amp; so pervasive… https://t.co/DUOkq4JoDs,-0.6605,GunControl,144
699,Democrat,RepWilson,Thank you to everyone who participated in and attended/viewed tonight's town hall on gun violence and school safety… https://t.co/JnqWJVudRD,-0.6124,GunControl,140
700,Democrat,RepWilson,"@docstevegallon: ""The people who experience gun violence can't ride this wave because they've been drowning in [it]… https://t.co/uXTMjD6g0J",-0.7579,GunControl,140
701,Democrat,RepWilson,These kids are standing up against senseless gun violence. Children just like them have stood up throughout history… https://t.co/STFb0OpVrK,-0.6124,GunControl,140
702,Democrat,RepWilson,"Happening now: Gun Violence &amp; School Safety Town Hall meeting!
https://t.co/4PyGCaudw2",-0.6114,GunControl,90
703,Democrat,RepWilson,Just 30 minutes left before this comprehensive discussion about gun violence and school safety begins. Remember: If… https://t.co/aUkLGxTJBQ,-0.3506,GunControl,140
704,Democrat,RepWilson,60 minutes and counting before our deep dive into gun violence and school safety begins. #Enough! https://t.co/NqzZc5BihF,-0.6114,GunControl,121
705,Democrat,RepWilson,"In 90 minutes we will start a comprehensive discussion about gun violence, school shootings and keeping our childre… https://t.co/2ZPNACFXde",-0.6705,GunControl,140
706,Democrat,RepWilson,There are too many damn guns in America. That's why I'm excited to host a town hall tonight on gun violence and sch… https://t.co/VPrOqJHOvH,-0.7783,GunControl,140
707,Democrat,RepWilson,Join us tomorrow night at 630pm in @CityofMiaGarden for a Gun Violence and School Safety Town Hall. #NeverAgain… https://t.co/YN1Cy1FCG9,-0.3612,GunControl,136
708,Democrat,USRepKeating,"Back then, I was tasked with the responsibility of approaching it from a criminal side, but I learned this is much… https://t.co/KgtrQ7RSvI",-0.296,Incarceration,139
709,Democrat,USRepKeating,No more help with substance use disorders. No more coverage for maternity care. No more preventative care to help control diabetes.,0.7774,GunControl,131
710,Democrat,USRepKeating,Proud to join Cape Cod @GmasAgainstGV &amp; @MomsDemand to mark the 4th Anniversary of the #SandyHook shooting - impt t… https://t.co/4vtqUrg8nm,0.6486,GunControl,144
711,Democrat,JoaquinCastrotx,RT @splinter_news: John Kelly goes on a wildly racist rant about immigration https://t.co/t187qltm4w https://t.co/fFOR9aWSJE,-0.7506,Immigration,124
712,Democrat,JoaquinCastrotx,"RT @USATODAY: Many of the ads, placed by Russians posing as Americans, didn't endorse a candidate but spread messages on immigration and ra…",-0.1232,Immigration,140
713,Democrat,JoaquinCastrotx,"RT @RoqPlanas: For context on today's news about separating immigrant families through illegal entry prosecutions, see @lomikriel's story d…",-0.5574,Immigration,140
