Key,Party,Handle,Tweet,Sentiment,Category
544,Democrat,RepJeffries,Join me at a Town Hall Meeting/Community Roundtable on Gun Violence Prevention tomorrow in Coney Island #Enough https://t.co/sudqWlLJrj,-0.6486,GunControl
545,Democrat,RepJeffries,When will House Republicans put country ahead of party and stop turning a blind eye toward an out of control admini… https://t.co/EoDXpaJLbB,-0.296,GunControl
546,Democrat,RepJeffries,"Shooting an innocent, unarmed man in the back is not police work. It’s murder. JUSTICE for #StephonClark https://t.co/E3SIQA9jsN",0.2103,GunControl
547,Democrat,RepJeffries,"Fake Criminal Justice Reform (two steps backward, one step forward) is Not Acceptable #EndMassIncarceration https://t.co/vOFm40ioKT",-0.6202,Incarceration
548,Democrat,RepJeffries,"From Chicago to Parkland, @RepRobinKelly makes clear gun violence is a national epidemic. Time for @SpeakerRyan to… https://t.co/NchcGjN1L1",-0.5994,GunControl
549,Democrat,RepJeffries,Thankful for young people who will descend on Capitol tomorrow to demand Congress pass gun safety legislation #Enough,0.5574,GunControl
550,Democrat,RepJeffries,Another school shooting in America. Praying for safety of the Maryland HS students 🙏🏽 Things are falling apart in this country. Enough!,0.6114,GunControl
551,Democrat,RepJeffries,Just BLASTED DO-Nothing Republican Congress on House floor for refusing to address America's gun violence epidemic… https://t.co/riZGCGqydY,-0.8481,GunControl
552,Democrat,RepJeffries,Trump administration caves to NRA pressure and backs off real gun violence prevention legislation. Is anyone surpri… https://t.co/sV50Hui930,-0.836,GunControl
553,Democrat,RepJeffries,The people have spoken. An iconic Brooklyn restaurant has responded. We REJECT THE NRA and the gun manufacturers wh… https://t.co/9w4oMgvPzk,-0.7034,GunControl
554,Democrat,RepJeffries,Even a broken clock is right twice a day. Talk is cheap. We need action to STOP GUN VIOLENCE in America #NeverAgain https://t.co/MH0JRMWhPf,-0.9325,GunControl
555,Democrat,RepJeffries,House back in session this evening. It’s time to crush the gun lobby (merchants of death) and PROTECT OUR CHILDREN… https://t.co/luEu773T1J,0.1111,GunControl
556,Democrat,RepJeffries,RT @RepTedDeutch: The students of Stoneman Douglas have been clear – America must #neveragain allow the profits of gun manufacturers to com…,0.6124,GunControl
557,Democrat,RepJeffries,Time for DO NOTHING Republican Congress to put safety of America’s children above campaign contributions from the Gun Lobby #RealTalk,0.128,GunControl
558,Democrat,RepJeffries,It’s time for the do nothing Republican Congress to DO SOMETHING about Gun Violence in America #Parkland,-0.7579,GunControl
559,Democrat,RepJeffries,"Shocked and saddened by mass shooting in Parkland, Florida. Praying for entire community. When is enough enough in America?",-0.4939,GunControl
560,Democrat,RepJaredPolis,RT @HispanicCaucus: The decision to add a citizenship question to the #2020Census will have long-lasting consequences for cities &amp; states a…,0.0,Immigration
561,Democrat,RepJaredPolis,My heart has sunk watching the news of another school shooting in Florida.  My sincerest gratitude to the first res… https://t.co/weH0VWeHxs,0.743,GunControl
562,Democrat,RepJaredPolis,The GOP tax plan includes anti-choice language that threatens women’s constitutional rights to abortion and privacy… https://t.co/zoNLD6ReFj,-0.3818,Abortion
563,Democrat,RepJaredPolis,"RT @NARAL: “A tax on a women’s bodily autonomy and choice have NO place in the tax bill.” 
Rep. @JaredPolis just offered an amendment to st…",-0.4466,Abortion
564,Democrat,RepJaredPolis,Proud to stand w/ &gt;180 colleagues &amp; demand @POTUS rescind his latest attack on #reprorights. Birth control IS healt… https://t.co/ltuFNQf83e,-0.128,GunControl
565,Democrat,RepCicilline,RT @RepJeffries: Failed war on drugs began in 1971. Leading to mass incarceration epidemic. It’s time to reverse the damage #FirstStepAct h…,-0.886,Incarceration
566,Democrat,RepCicilline,Only Congress can take effective action to control the rising cost of health care and prescription drugs. No Americ… https://t.co/ibImAvjihn,0.6249,GunControl
567,Democrat,RepCicilline,"RT @DickDurbin: Reminder that Sinclair is trying to merge with Tribune, meaning it would be able to control the TV content shown to 72% of…",0.0,GunControl
568,Democrat,RepCicilline,Rep. Cicilline Statement on Trump Ending Immigration Protections for Liberians https://t.co/nMIl0TctBJ,0.0,Immigration
569,Democrat,RepSusanDavis,My deepest appreciation to the students of San Diego March for Our Lives for hosting today’s forum on gun violence.… https://t.co/9WZBz6mmAN,0.2263,GunControl
570,Democrat,RepSusanDavis,I'll keep fighting for legislation to stop gun violence. I'm cosponsoring bills to reinstate the assault weapons ba… https://t.co/jrQrDukpYy,-0.9509,GunControl
571,Democrat,RepSusanDavis,"As our hearts are with the victims of the school shooting in Maryland, I joined my Democratic colleagues to hold a… https://t.co/Mfw4BCbf6A",-0.3182,GunControl
572,Democrat,RepSusanDavis,I was on NBC San Diego's Politically Speaking pushing for Congress to prevent gun violence. I also discussed how ou… https://t.co/BOZ4Lan8tr,-0.7506,GunControl
573,Democrat,RepSusanDavis,"Instead of wasting tax dollars on a wall, President Trump should be coming to California to thank our immigrant com… https://t.co/xK0CzEFz47",-0.0516,Immigration
574,Democrat,RepSusanDavis,I'm hearing from many young people who are fearful and want Congress to act to prevent gun violence. Here's what on… https://t.co/FCyX1DJvk5,-0.8519,GunControl
575,Democrat,RepSusanDavis,I agree with 70% of America who supports stronger gun safety measures. I again joined in reintroducing legislation… https://t.co/pKuJGToeOc,0.7906,GunControl
576,Democrat,RepSusanDavis,"Once again, our judicial system has protected us against the cruel immigration policies of this administration. Mak… https://t.co/EmE1od5p3k",-0.2263,Immigration
577,Democrat,RepSusanDavis,Trump's claim that pulling Immigration &amp; Customs Enforcement out of our state would increase crime once again displ… https://t.co/OOpzaUQgV1,-0.296,Immigration
578,Democrat,RepSusanDavis,So inspired by the young people who took to the streets demanding action on gun violence. They’re showing the leade… https://t.co/fMPHor2bCa,-0.6003,GunControl
579,Democrat,RepSusanDavis,Yet another senseless shooting in America. My heart goes out to the families and victims. When will enough be enoug… https://t.co/HUuBjIECdE,-0.3182,GunControl
580,Democrat,RepSusanDavis,"The Conceal Carry Reciprocity Act will undermine California's gun safety measures, which is why I oppose #HR38. It'… https://t.co/YCzE0ntJMh",-0.2023,GunControl
581,Democrat,RepSusanDavis,"Sad to see yet another community shattered by gun violence. When will we say enough &amp; finally see real action?
https://t.co/4tgUjX7kf6",-0.9136,GunControl
582,Democrat,RepSusanDavis,Trump restricting women's access to birth control is another effort to use the govt to tell women how to live their… https://t.co/ptfTznAnTN,-0.3818,GunControl
583,Democrat,RepSusanDavis,Joined @repjohnlewis &amp; my friend &amp; former colleague @GabbyGiffords to honor the #LasVegas shooting victims &amp; demand… https://t.co/23gxDwAt3Q,0.6249,GunControl
584,Democrat,RepSusanDavis,Every single life lost to gun violence should elicit sorrow &amp; action. We've had too many moments of silence. It's t… https://t.co/jIwBXvXrlL,-0.9042,GunControl
585,Democrat,RepRickLarsen,"DOD’s annual report providing a plan for the nuclear weapons stockpile, delivery systems and command &amp; control is a… https://t.co/77iBrlP0jD",-0.4404,GunControl
586,Democrat,RepRickLarsen,RT @WNEULaw: CT Governor Dannel Malloy will be visiting campus TODAY from 1:30-2:15PM to give a lecture on the second chance criminal justi…,-0.34,Incarceration
587,Democrat,RepRickLarsen,Thank you to all who showed up to Saturday’s gun violence forum for a productive conversation. I ask you all to kee… https://t.co/csGp4PLSk3,-0.6124,GunControl
588,Democrat,RepRickLarsen,"TODAY: I'm hosting a gun violence forum. Speakers include students, SnoCo. Sheriff Office Captain Scott Parker, UW… https://t.co/BZlcZQnoSm",-0.7579,GunControl
589,Democrat,RepRickLarsen,"Join me for a forum on gun violence this Saturday in #Everett. The forum will feature student speakers, SnoCo. Sher… https://t.co/XokKT02hx4",-0.6486,GunControl
590,Democrat,RepRickLarsen,I’m meeting with the Bellingham Students for Action to discuss gun violence prevention. As co-chair of the School S… https://t.co/ysgJKpzlHL,-0.7579,GunControl
591,Democrat,RepMcNerney,"RT @EnergyCommerce: A year ago today, President Trump signed away your privacy rights by giving your internet service provider control of y…",0.34,GunControl
592,Democrat,RepMcNerney,"I joined my colleagues to demand common sense gun reform. As @GabbyGiffords says, the nation is counting on us. https://t.co/iZPW9nLdYx",-0.4404,GunControl
593,Democrat,RepMcNerney,We must #protectDREAMers and work toward comprehensive immigration reform. https://t.co/s4cWU432BY,0.25,Immigration
594,Democrat,RepMcNerney,"Instead of tackling the real problem that is our broken immigration system, this administration wants to roll back a policy 1/7",-0.7003,Immigration
595,Democrat,RepJohnYarmuth,Congratulations to @PRP_Panthers freshman Mallery Marshall on being voted the Community Choice winner of my 2018 Co… https://t.co/ctGWXtQW7g,0.8271,Abortion
596,Democrat,RepJohnYarmuth,"VOTE: Help pick the Community Choice winner of my 2018 Congressional Art Competition, featuring work by Louisville… https://t.co/i6qf05DWF4",0.7579,Abortion
597,Democrat,RepJohnYarmuth,"VOTE: Help pick the Community Choice winner of my 2018 Congressional Art Competition, featuring work by Louisville… https://t.co/mn8dxoMLJg",0.7579,Abortion
598,Democrat,RepJohnYarmuth,"VOTE: Help pick the Community Choice winner of my 2018 Congressional Art Competition, featuring work by Louisville… https://t.co/gS16iBsPPM",0.7579,Abortion
599,Democrat,RepJohnYarmuth,Great meeting with local student members of @FEFAKY advocating for common sense gun safety laws and safer schools. https://t.co/gXbynV6dkz,0.8074,GunControl
600,Democrat,RepJohnYarmuth,RT @repmarkpocan: I’m sporting this “F” pin to signify the grade that the @NRA gave me on my gun record in Congress. While they think the “…,-0.34,GunControl
601,Democrat,RepJohnYarmuth,RT @RepBonnie: I’m honored to have earned an F rating from the @NRA for supporting commonsense gun safety legislation. Alongside @RepJohnYa…,0.7964,GunControl
602,Democrat,RepJohnYarmuth,RT @RepBeatty: I am proud to wear this F rating pin today and every day. It stands for “fiercely fighting for families affected by gun viol…,-0.34,GunControl
603,Democrat,RepJohnYarmuth,"RT @RepCohen: The @NRA gave me an ""F"" rating for my votes in support of commonsense gun safety legislation, &amp; I couldn't be more pleased. I…",0.1223,GunControl
604,Democrat,RepJohnYarmuth,"RT @RepEsty: Growing up, I never wanted an “F” on a report card. The gun lobby’s test is one I’m proud to flunk. 

Glad to stand with @RepJ…",0.4767,GunControl
605,Democrat,RepJohnYarmuth,RT @BettyMcCollum04: I’m honored to have earned an F rating from the @NRA for supporting commonsense gun safety legislation. Alongside @Rep…,0.7964,GunControl
606,Democrat,RepJohnYarmuth,RT @RepMikeQuigley: Ending #GunViolence in America will require changes in our culture &amp; revisions in our gun laws. I'm proud of my F ratin…,0.1779,GunControl
607,Democrat,RepJohnYarmuth,"RT @RepEsty: You see 7,000 pairs of shoes to represent 7,000 children killed due to gun violence since Sandy Hook. I see 7,000 birthdays, h…",-0.9001,GunControl
608,Democrat,RepJohnYarmuth,RT @RepTedDeutch: The students of Stoneman Douglas have been clear – America must #neveragain allow the profits of gun manufacturers to com…,0.6124,GunControl
609,Democrat,RepJohnYarmuth,"RT @JCPSYouth: @atherton_high students, staff, and alumni @RepJohnYarmuth #WearOrange in remembrance of school shooting victims throughout…",-0.3182,GunControl
610,Democrat,RepJohnYarmuth,Any elected official unwilling to seriously consider immediate gun safety measures is complicit in this shooting.… https://t.co/bTTXjX3GLc,-0.0772,GunControl
611,Democrat,RepTerriSewell,From the students protesting gun violence to the football players who take a knee to speak out for… https://t.co/QKCOirIojx,-0.8519,GunControl
612,Democrat,RepTerriSewell,Our children should be looking forward to their future not writing a will!  Congress must act to end the gun violen… https://t.co/ugNC1hbMbW,-0.4003,GunControl
613,Democrat,RepTerriSewell,Praying for the victims of the shooting yesterday at UAB Highlands Hospital. Our health professionals look out for… https://t.co/p30eTdxYkO,0.0516,GunControl
